No,Snort,Time,Source,Destination,Protocol,Length,Info
200,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  9929 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
201,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"4001  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
202,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"9929  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
203,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1065 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
204,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1065  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
205,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  8899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
206,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
207,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  417 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
208,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"8899  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
209,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5906 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
210,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"515  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
211,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  4111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
212,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  2099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
213,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"417  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
214,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1914 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
215,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"5906  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
216,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"4111  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
217,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  3052 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
218,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5432 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
219,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"2099  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
220,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1805 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
221,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1914  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
222,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"3052  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
223,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  2323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
224,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"5432  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
225,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5566 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
226,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1805  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
227,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"2323  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
228,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  57797 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
229,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"5566  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
230,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  4900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
231,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"57797  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
232,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  84 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
233,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"4900  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
234,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  144 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
235,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"84  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
236,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  33 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
237,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"144  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
238,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  7002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
239,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"33  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
240,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
241,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"7002  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
242,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
243,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"259  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
244,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  2006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
245,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"5280  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
246,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1071 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
247,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"2006  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
248,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  10009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
249,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1071  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
250,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  6112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
251,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"10009  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
252,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"6112  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
253,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
254,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
255,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
256,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  2038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
257,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"783  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
258,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1060  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
259,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  19315 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
260,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1501  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
261,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  16018 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
262,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"2038  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
263,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1287 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
264,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"19315  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
265,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
266,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"16018  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
267,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1287  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
268,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  2909 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
269,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1259  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
270,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  18988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
271,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"2909  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
272,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1098 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
273,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"18988  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
274,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
275,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1098  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
276,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  23502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
277,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"5214  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
278,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  56737 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
279,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"23502  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
280,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1185 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
281,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"56737  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
282,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  2998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
283,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1185  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
284,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  8383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
285,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"2998  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
286,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  10180 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
287,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"8383  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
288,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1124 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
289,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"10180  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
290,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5850 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
291,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1124  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
292,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  8200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
293,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"5850  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
294,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  11110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
295,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"8200  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
296,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  4002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
297,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"11110  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
298,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
299,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1233 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
300,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"4002  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
301,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1300  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
302,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5904 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
303,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1233  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
304,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1580 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
305,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"5904  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
306,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
307,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1580  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
308,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  691 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
309,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
310,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  38292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
311,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"691  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
312,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
313,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"38292  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
314,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1138 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
315,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"700  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
316,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  83 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
317,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
318,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1138  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
319,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5061 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
320,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  16012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
321,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"83  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
322,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1126  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
323,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  8500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
324,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"5061  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
325,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  563 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
326,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  8010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
327,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"16012  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
328,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  6007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
329,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  6692 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
330,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"8500  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
331,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"563  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
332,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
333,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"8010  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
334,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  9091 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
335,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"6007  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
336,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1130 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
337,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"6692  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
338,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  4006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
339,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1010  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
340,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  3168 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
341,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"9091  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
342,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  9011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
343,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1130  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
344,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  2701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
345,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"4006  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
346,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"3168  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
347,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  8600 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
348,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"9011  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
349,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  31038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
350,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"2701  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
351,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"8600  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
352,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"31038  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
353,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
354,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1213 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
355,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5678 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
356,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1083  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
357,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
358,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1213  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
359,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  7800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
360,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"5678  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
361,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  2047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
362,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1043  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
363,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1583 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
364,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"7800  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
365,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  9290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
366,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"2047  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
367,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  65000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
368,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1583  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
369,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  6106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
370,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"9290  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
371,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  10629 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
372,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"65000  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
373,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1037 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
374,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"6106  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
375,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1137 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
376,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"10629  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
377,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1947 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
378,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1037  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
379,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1296 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
380,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1137  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
381,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1947  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
382,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
383,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
384,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1296  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
385,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"100  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
386,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  12345 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
387,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
388,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"1051  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
389,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  10001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
390,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  3001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
391,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"12345  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
392,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1461 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
393,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  3324 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
394,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"4899  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
395,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  1999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
396,1,23:38.5,192.168.253.140,192.168.253.136,TCP,60,45782  >  5907 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
397,0,23:38.5,192.168.253.136,192.168.253.140,TCP,60,"10001  >  45782 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
